НомерСделки,ДатаСделки,КолвоСчетов,НомерСчета,ДатаСчета,Сумма
CR073519,4025-07-29 10:20:32,2,CR091204,4025-08-08 10:40:34,337914.5
CR073519,4025-07-29 10:20:32,2,CR091538,4025-08-14 11:18:10,300.0
CR073521,4025-07-29 10:26:44,2,CR092784,4025-09-05 10:54:13,15000.0
CR073521,4025-07-29 10:26:44,2,CR093661,4025-09-22 11:38:36,14000.0
CR073522,4025-07-29 10:34:49,2,CR091504,4025-08-14 09:46:29,4390.0
CR073522,4025-07-29 10:34:49,2,CR091603,4025-08-15 11:51:11,168840.0
CR073531,4025-07-29 11:59:24,2,CR092694,4025-08-22 00:00:00,40.0
CR073531,4025-07-29 11:59:24,2,CR091895,4025-08-22 13:06:35,2985.0
CR073535,4025-07-29 13:16:51,2,CR092238,4025-08-29 09:13:24,2835.0
CR073535,4025-07-29 13:16:51,2,CR092381,4025-08-31 00:00:00,23.0
CR073540,4025-07-29 13:59:10,2,CR092781,4025-08-08 00:00:00,0.0
CR073540,4025-07-29 13:59:10,2,CR091701,4025-08-19 12:27:09,43300.0
CR073542,4025-07-29 14:19:20,2,CR091702,4025-08-19 12:28:25,52250.0
CR073542,4025-07-29 14:19:20,2,CR093160,4025-09-10 18:30:04,500.0
CR073566,4025-07-29 17:03:46,2,CR090315,4025-07-30 09:19:37,79496.0
CR073566,4025-07-29 17:03:46,2,CR092667,4025-08-28 00:00:00,250.0
CR073593,4025-07-30 11:07:59,2,CR092159,4025-08-27 00:00:00,850.0
CR073593,4025-07-30 11:07:59,2,CR092160,4025-08-28 16:28:33,160350.0
CR073613,4025-07-20 00:00:00,2,CR095366,4025-10-17 14:06:24,76457.4
CR073613,4025-07-20 00:00:00,2,CR095368,4025-10-17 14:10:37,24608.42
CR073615,4025-07-30 14:32:37,2,CR092305,4025-08-29 12:41:50,1742.4
CR073615,4025-07-30 14:32:37,2,CR092306,4025-08-29 12:41:51,2114.06
CR073628,4025-07-30 16:09:41,2,CR092164,4025-08-27 00:00:00,100.0
CR073628,4025-07-30 16:09:41,2,CR092165,4025-08-28 16:30:43,26950.0
CR073637,4025-07-30 16:54:15,2,CR091962,4025-08-20 00:00:00,175.0
CR073637,4025-07-30 16:54:15,2,CR091961,4025-08-20 12:11:20,0.0
CR073640,4025-07-30 17:24:11,2,CR092385,4025-08-31 00:00:00,0.0
CR073640,4025-07-30 17:24:11,2,CR092386,4025-08-31 00:00:00,1740.0
CR073648,4025-07-31 09:43:16,2,CR091741,4025-08-20 08:08:00,3680.0
CR073648,4025-07-31 09:43:16,2,CR092303,4025-08-29 12:38:55,100.0
CR073660,4025-07-28 21:46:03,2,CR090558,4025-07-28 00:00:00,6600.0
CR073660,4025-07-28 21:46:03,2,CR090498,4025-07-31 18:00:00,0.0
CR073664,4025-07-31 13:14:33,2,CR097439,4025-11-03 00:00:00,167880.4
CR073664,4025-07-31 13:14:33,2,CR096560,4025-11-05 12:23:54,215523.83
CR073669,4025-07-24 00:00:00,2,CR091031,4025-07-30 17:57:44,18200.0
CR073669,4025-07-24 00:00:00,2,CR091032,4025-07-30 17:57:45,100.0
CR073687,4025-07-31 17:01:37,2,CR091534,4025-08-14 11:16:21,1450.0
CR073687,4025-07-31 17:01:37,2,CR091535,4025-08-14 11:16:26,300.0
CR073690,4025-07-03 00:00:00,2,CR095181,4025-10-15 10:27:35,79458.0
CR073690,4025-07-03 00:00:00,2,CR095182,4025-10-15 10:28:58,20910.0
CR073701,4025-08-01 09:48:18,2,CR090709,4025-08-02 00:00:00,47648.1
CR073701,4025-08-01 09:48:18,2,CR090913,4025-08-05 16:11:05,85.0
CR073758,4025-08-01 11:15:13,2,CR090818,4025-08-05 09:31:40,600.0
CR073758,4025-08-01 11:15:13,2,CR096369,4025-10-31 00:00:00,0.0
CR073761,4025-08-01 11:21:32,2,CR092239,4025-08-29 09:45:13,3199.99
CR073761,4025-08-01 11:21:32,2,CR092240,4025-08-29 09:46:29,50.0
CR073764,4025-08-01 11:41:39,2,CR090585,4025-08-01 13:04:39,450.0
CR073764,4025-08-01 11:41:39,2,CR092217,4025-08-29 08:25:23,1040.18
CR073769,4025-08-01 12:58:31,2,CR094445,4025-09-30 00:00:00,1282.0
CR073769,4025-08-01 12:58:31,2,CR094446,4025-09-30 00:00:00,0.0
CR073786,4025-08-01 16:21:01,2,CR091385,4025-08-11 17:05:15,162305.52
CR073786,4025-08-01 16:21:01,2,CR091911,4025-08-22 16:01:14,14394.75
CR073799,4025-08-04 10:43:58,2,CR092181,4025-08-28 17:00:25,1050.0
CR073799,4025-08-04 10:43:58,2,CR092182,4025-08-28 17:00:34,7000.0
CR073803,4025-08-04 11:20:10,2,CR092422,4025-08-26 00:00:00,350.0
CR073803,4025-08-04 11:20:10,2,CR091958,4025-08-26 12:08:05,0.0
CR073805,4025-08-04 11:29:24,2,CR091561,4025-08-14 14:46:28,178080.64
CR073805,4025-08-04 11:29:24,2,CR091562,4025-08-14 14:48:14,1009054.41
CR073807,4025-07-30 21:47:58,2,CR090753,4025-07-30 00:00:00,2000.0
CR073807,4025-07-30 21:47:58,2,CR090754,4025-07-30 00:00:00,0.0
CR073822,4025-08-04 14:23:15,2,CR098745,4025-12-04 12:29:11,0.0
CR073822,4025-08-04 14:23:15,2,CR098747,4025-12-04 12:33:11,478.0
CR073827,4025-08-04 15:08:32,2,CR098329,4025-12-01 15:50:14,4162.89
CR073827,4025-08-04 15:08:32,2,CR098330,4025-12-01 15:50:26,5225.0
CR073844,4025-08-04 16:52:35,2,CR091090,4025-08-07 09:43:08,295.0
CR073844,4025-08-04 16:52:35,2,CR091511,4025-08-14 10:01:22,0.0
CR073846,4025-08-04 16:59:02,2,CR091091,4025-08-07 09:43:52,250.0
CR073846,4025-08-04 16:59:02,2,CR091510,4025-08-14 10:00:15,0.0
CR073851,4025-08-04 17:26:13,2,CR091784,4025-08-20 18:53:49,8820.0
CR073851,4025-08-04 17:26:13,2,CR092868,4025-09-05 17:17:21,100.0
CR073856,4025-08-04 19:39:41,2,CR092153,4025-08-28 16:14:44,5500.0
CR073856,4025-08-04 19:39:41,2,CR092154,4025-08-28 16:14:49,100.0
CR073864,4025-08-04 23:45:50,2,CR091775,4025-08-20 16:40:54,3010.0
CR073864,4025-08-04 23:45:50,2,CR091776,4025-08-20 16:40:57,2090.0
CR073941,4025-08-05 14:09:48,2,CR094232,4025-09-30 00:00:00,0.0
CR073941,4025-08-05 14:09:48,2,CR094233,4025-09-30 00:00:00,2137.0
CR073996,4025-08-06 09:19:48,2,CR091571,4025-08-14 16:04:00,250.0
CR073996,4025-08-06 09:19:48,2,CR091570,4025-08-14 16:04:08,600.0
CR074011,4025-08-06 09:41:08,2,CR098902,4025-12-05 15:01:05,0.0
CR074011,4025-08-06 09:41:08,2,CR098903,4025-12-05 15:01:30,25.0
CR074038,4025-07-28 00:00:00,2,CR091033,4025-07-30 15:02:44,4500.0
CR074038,4025-07-28 00:00:00,2,CR091034,4025-07-30 15:02:53,100.0
CR074043,4025-08-06 12:30:45,2,CR091416,4025-08-12 16:22:46,300.0
CR074043,4025-08-06 12:30:45,2,CR091417,4025-08-12 16:22:51,46535.0
CR074046,4025-08-06 13:07:33,2,CR092501,4025-09-02 12:59:09,14000.0
CR074046,4025-08-06 13:07:33,2,CR092502,4025-09-02 12:59:16,420.0
CR074065,4025-08-06 16:24:33,2,CR091639,4025-08-18 11:04:11,19322.36
CR074065,4025-08-06 16:24:33,2,CR091919,4025-08-20 19:10:08,2416.21
CR074066,4025-08-06 16:39:22,2,CR091645,4025-08-18 11:59:20,19322.36
CR074066,4025-08-06 16:39:22,2,CR091925,4025-08-20 19:10:09,2416.21
CR074080,4025-08-06 18:43:19,2,CR092100,4025-08-27 17:58:11,330.0
CR074080,4025-08-06 18:43:19,2,CR092101,4025-08-27 17:58:14,80.0
CR074116,4025-08-07 10:01:33,2,CR091118,4025-08-07 11:45:18,58114.0
CR074116,4025-08-07 10:01:33,2,CR091572,4025-08-14 16:04:59,250.0
CR074123,4025-08-07 10:57:14,2,CR092347,4025-08-29 14:34:16,3000.0
CR074123,4025-08-07 10:57:14,2,CR092476,4025-09-02 10:14:04,45360.0
CR074157,4025-08-07 15:20:01,2,CR091748,4025-08-20 10:17:21,0.0
CR074157,4025-08-07 15:20:01,2,CR091749,4025-08-20 10:17:44,2150.0
CR074160,4025-08-07 15:56:15,2,CR091168,4025-08-07 17:00:05,14528.5
CR074160,4025-08-07 15:56:15,2,CR091548,4025-08-14 13:11:07,760.0
CR074163,4025-08-07 16:24:21,2,CR091169,4025-08-07 17:06:42,97548.5
CR074163,4025-08-07 16:24:21,2,CR092665,4025-08-29 00:00:00,175.0
CR074176,4025-08-05 17:59:19,2,CR091523,4025-08-05 00:00:00,6072.0
CR074176,4025-08-05 17:59:19,2,CR091524,4025-08-05 00:00:00,400.0
CR074201,4025-08-08 09:09:56,2,CR091595,4025-08-12 16:58:56,9329.3
CR074201,4025-08-08 09:09:56,2,CR091594,4025-08-14 19:31:46,1500.0
CR074204,4025-08-08 09:49:15,2,CR093483,4025-09-17 13:19:20,0.0
CR074204,4025-08-08 09:49:15,2,CR094247,4025-09-30 00:00:00,0.0
CR074227,4025-08-08 12:26:54,2,CR095032,4025-10-10 16:27:37,3400.0
CR074227,4025-08-08 12:26:54,2,CR095033,4025-10-10 16:27:40,1990.0
CR074232,4025-08-08 12:45:48,2,CR093970,4025-09-26 15:28:16,140.0
CR074232,4025-08-08 12:45:48,2,CR093971,4025-09-26 15:28:57,5810.0
CR074240,4025-08-08 13:52:58,2,CR092186,4025-08-28 17:15:50,3360.0
CR074240,4025-08-08 13:52:58,2,CR092187,4025-08-28 17:15:58,3500.0
CR074247,4025-08-08 14:44:18,2,CR091619,4025-08-15 16:15:15,1650.0
CR074247,4025-08-08 14:44:18,2,CR091620,4025-08-15 16:15:15,297.4
CR074255,4025-08-08 15:43:28,2,CR096018,4025-10-29 12:24:56,0.0
CR074255,4025-08-08 15:43:28,2,CR096383,4025-11-04 13:48:37,0.0
CR074262,4025-08-08 16:35:34,2,CR092296,4025-08-29 12:30:26,950.0
CR074262,4025-08-08 16:35:34,2,CR092297,4025-08-29 12:30:26,178.1
CR074267,4025-08-09 10:07:03,2,CR095974,4025-10-28 15:48:03,138963.0
CR074267,4025-08-09 10:07:03,2,CR096207,4025-10-31 17:01:08,7344.77
CR074274,4025-08-06 20:41:09,2,CR091837,4025-08-06 00:00:00,1600.0
CR074274,4025-08-06 20:41:09,2,CR091838,4025-08-06 00:00:00,0.0
CR074294,4025-08-11 10:31:35,2,CR091475,4025-08-13 16:09:36,29003.52
CR074294,4025-08-11 10:31:35,2,CR091537,4025-08-14 11:18:09,120.0
CR074339,4025-08-11 14:10:59,2,CR091956,4025-08-26 12:06:03,40.0
CR074339,4025-08-11 14:10:59,2,CR091957,4025-08-26 12:06:06,1700.0
CR074352,4025-08-11 14:45:34,2,CR092104,4025-08-28 09:35:36,1300.0
CR074352,4025-08-11 14:45:34,2,CR092105,4025-08-28 09:35:38,1250.0
CR074353,4025-08-11 14:46:27,2,CR092896,4025-08-20 00:00:00,0.0
CR074353,4025-08-11 14:46:27,2,CR092895,4025-08-20 00:00:00,5560.0
CR074397,4025-08-12 11:19:50,2,CR091574,4025-08-14 16:09:42,352278.23
CR074397,4025-08-12 11:19:50,2,CR092304,4025-08-29 12:41:47,150.0
CR074405,4025-08-12 13:26:35,2,CR092072,4025-08-27 14:03:21,4823.58
CR074405,4025-08-12 13:26:35,2,CR092073,4025-08-27 14:05:55,244.82
CR074416,4025-08-12 14:50:46,2,CR093950,4025-09-26 14:26:17,4500.0
CR074416,4025-08-12 14:50:46,2,CR093951,4025-09-26 14:26:20,20750.0
CR074437,4025-08-12 17:16:36,2,CR092931,4025-09-08 17:23:09,0.0
CR074437,4025-08-12 17:16:36,2,CR092933,4025-09-08 17:50:26,0.0
CR074439,4025-08-12 17:32:53,2,CR092161,4025-08-28 16:29:28,3360.42
CR074439,4025-08-12 17:32:53,2,CR092162,4025-08-28 16:29:29,2979.33
CR074453,4025-08-11 21:10:18,2,CR091525,4025-08-11 00:00:00,6072.0
CR074453,4025-08-11 21:10:18,2,CR091526,4025-08-11 00:00:00,450.0
CR074454,4025-08-11 21:10:19,2,CR091527,4025-08-11 00:00:00,6072.0
CR074454,4025-08-11 21:10:19,2,CR091528,4025-08-11 00:00:00,550.0
CR074456,4025-08-12 19:43:26,2,CR091462,4025-08-12 00:00:00,8736.0
CR074456,4025-08-12 19:43:26,2,CR091648,4025-08-12 00:00:00,500.0
CR074465,4025-08-13 10:17:28,2,CR092390,4025-09-01 10:53:39,0.0
CR074465,4025-08-13 10:17:28,2,CR092391,4025-09-01 10:54:23,200.0
CR074477,4025-08-13 12:32:42,2,CR096820,4025-11-06 16:46:31,0.0
CR074477,4025-08-13 12:32:42,2,CR096831,4025-11-07 09:48:09,0.0
CR074486,4025-08-13 15:18:53,2,CR098401,4025-12-02 10:21:05,0.0
CR074486,4025-08-13 15:18:53,2,CR098797,4025-12-04 15:33:25,46238.55
CR074519,4025-08-14 13:14:54,2,CR091555,4025-08-14 13:54:52,31583.57
CR074519,4025-08-14 13:14:54,2,CR092179,4025-08-28 16:47:50,200.0
CR074534,4025-08-14 16:43:49,2,CR094306,4025-09-30 00:00:00,0.0
CR074534,4025-08-14 16:43:49,2,CR094307,4025-09-30 00:00:00,2890.0
CR074546,4025-08-15 09:54:45,2,CR092605,4025-08-28 00:00:00,2050.0
CR074546,4025-08-15 09:54:45,2,CR092606,4025-08-28 00:00:00,650.0
CR074552,4025-08-15 10:48:25,2,CR097142,4025-11-13 09:55:03,177989.62
CR074552,4025-08-15 10:48:25,2,CR098156,4025-11-28 13:10:59,3841.33
CR074564,4025-08-15 13:14:45,2,CR096833,4025-11-07 10:04:30,71828.99
CR074564,4025-08-15 13:14:45,2,CR096834,4025-11-07 10:06:19,58769.17
CR074571,4025-08-15 14:19:33,2,CR091889,4025-08-22 12:13:32,4099.99
CR074571,4025-08-15 14:19:33,2,CR091890,4025-08-22 12:16:36,50.0
CR074577,4025-10-06 00:00:00,2,CR095977,4025-10-28 16:02:08,304827.27
CR074577,4025-10-06 00:00:00,2,CR097252,4025-11-14 17:13:29,250.0
CR074599,4025-08-18 10:02:21,2,CR091841,4025-08-21 14:00:18,22726.0
CR074599,4025-08-18 10:02:21,2,CR092300,4025-08-29 12:33:14,0.0
CR074625,4025-08-18 13:13:57,2,CR096038,4025-10-29 14:43:54,0.0
CR074625,4025-08-18 13:13:57,2,CR096384,4025-11-04 14:04:03,0.0
CR074630,4025-08-18 14:42:32,2,CR091835,4025-08-21 13:14:49,400.0
CR074630,4025-08-18 14:42:32,2,CR092062,4025-08-22 18:10:38,16486.0
CR074631,4025-08-18 14:56:24,2,CR091951,4025-08-26 11:32:32,1400.0
CR074631,4025-08-18 14:56:24,2,CR092085,4025-08-27 14:44:15,0.0
CR074656,4025-08-19 09:06:17,2,CR093743,4025-09-23 00:00:00,300.0
CR074656,4025-08-19 09:06:17,2,CR093744,4025-09-24 09:26:48,144755.0
CR074658,4025-08-19 09:31:51,2,CR094027,4025-09-29 12:29:58,10644.26
CR074658,4025-08-19 09:31:51,2,CR094028,4025-09-29 12:29:58,420.0
CR074683,4025-12-05 00:00:00,2,CR103298,4026-02-13 16:12:17,5587206.5
CR074683,4025-12-05 00:00:00,2,CR103299,4026-02-13 16:12:44,84258.5
CR074728,4025-08-19 17:06:56,2,CR092288,4025-08-29 12:12:42,800.0
CR074728,4025-08-19 17:06:56,2,CR092289,4025-08-29 12:12:42,1690.0
CR074729,4025-08-19 17:06:59,2,CR092508,4025-09-02 14:51:22,251991.0
CR074729,4025-08-19 17:06:59,2,CR092753,4025-09-04 17:00:00,100.0
CR074730,4025-08-19 17:14:44,2,CR091907,4025-08-22 15:36:47,267931.68
CR074730,4025-08-19 17:14:44,2,CR092270,4025-08-29 11:39:55,100.0
CR074754,4025-08-20 11:10:03,2,CR097774,4025-11-22 20:53:43,0.0
CR074754,4025-08-20 11:10:03,2,CR097775,4025-11-22 20:55:11,457.0
CR074760,4025-08-20 12:01:12,2,CR091862,4025-08-21 15:52:45,300.0
CR074760,4025-08-20 12:01:12,2,CR091947,4025-08-25 12:00:03,14483.0
CR074761,4025-08-20 12:11:36,2,CR091980,4025-08-26 14:28:35,0.0
CR074761,4025-08-20 12:11:36,2,CR091981,4025-08-26 14:28:43,175.0
CR074771,4025-10-21 00:00:00,2,CR095808,4025-10-27 10:23:04,3700.0
CR074771,4025-10-21 00:00:00,2,CR096133,4025-10-31 11:32:37,100.0
CR074774,4025-08-20 13:44:09,2,CR092779,4025-09-05 09:47:49,49596.0
CR074774,4025-08-20 13:44:09,2,CR093128,4025-09-10 12:32:26,3180.0
CR074779,4025-08-20 14:20:11,2,CR098720,4025-11-28 00:00:00,0.0
CR074779,4025-08-20 14:20:11,2,CR098721,4025-11-28 00:00:00,63328.06
CR074783,4025-08-20 14:54:55,2,CR092264,4025-08-29 11:21:13,0.0
CR074783,4025-08-20 14:54:55,2,CR094814,4025-09-01 00:00:00,0.0
CR074790,4025-08-20 16:18:41,2,CR092083,4025-08-27 14:37:59,3000.0
CR074790,4025-08-20 16:18:41,2,CR092115,4025-08-28 11:01:37,1423.0
CR074791,4025-08-20 16:21:55,2,CR092109,4025-08-27 00:00:00,100.0
CR074791,4025-08-20 16:21:55,2,CR092116,4025-08-28 11:03:56,1285.0
CR074792,4025-08-20 16:50:14,2,CR092082,4025-08-27 14:37:13,3000.0
CR074792,4025-08-20 16:50:14,2,CR092117,4025-08-28 11:04:39,735.0
CR074793,4025-08-20 16:53:51,2,CR092110,4025-08-27 00:00:00,10.0
CR074793,4025-08-20 16:53:51,2,CR092118,4025-08-28 11:05:34,4115.0
CR074826,4025-07-31 09:39:27,2,CR091806,4025-07-31 09:43:21,0.0
CR074826,4025-07-31 09:39:27,2,CR091807,4025-07-31 09:43:21,-350.0
CR074839,4025-08-18 18:02:04,2,CR092341,4025-08-18 00:00:00,0.0
CR074839,4025-08-18 18:02:04,2,CR091839,4025-08-18 00:00:00,2448.0
CR074848,4025-08-21 00:00:00,2,CR092223,4025-08-29 08:32:12,800.0
CR074848,4025-08-21 00:00:00,2,CR092224,4025-08-29 08:32:13,5620.0
CR074863,4025-08-20 18:17:55,2,CR092723,4025-08-20 00:00:00,0.0
CR074863,4025-08-20 18:17:55,2,CR092724,4025-08-20 00:00:00,0.0
CR074875,4025-08-21 18:00:42,2,CR094365,4025-10-02 11:44:23,735.0
CR074875,4025-08-21 18:00:42,2,CR094366,4025-10-02 11:44:26,292.0
CR074879,4025-08-21 22:24:09,2,CR096040,4025-10-29 14:58:57,0.0
CR074879,4025-08-21 22:24:09,2,CR096500,4025-11-05 09:11:27,5080.0
CR074883,4025-08-22 10:43:41,2,CR098658,4025-12-03 16:51:47,0.0
CR074883,4025-08-22 10:43:41,2,CR098659,4025-12-03 16:52:20,25.0
CR074889,4025-08-22 10:58:40,2,CR096758,4025-11-06 12:06:03,218868.0
CR074889,4025-08-22 10:58:40,2,CR096760,4025-11-06 12:09:18,75762.0
CR074923,4025-08-25 14:18:05,2,CR096496,4025-10-31 00:00:00,0.0
CR074923,4025-08-25 14:18:05,2,CR096497,4025-10-31 00:00:00,310.0
CR074957,4025-08-26 10:16:32,2,CR092346,4025-08-29 14:34:08,283033.79
CR074957,4025-08-26 10:16:32,2,CR093136,4025-09-10 14:12:46,100.0
CR074961,4025-08-26 11:15:04,2,CR101060,4025-12-31 00:00:00,0.0
CR074961,4025-08-26 11:15:04,2,CR101061,4026-01-06 16:23:41,1274.0
CR074967,4025-06-26 11:55:46,2,CR095707,4025-10-24 09:27:07,8494.65
CR074967,4025-06-26 11:55:46,2,CR096495,4025-10-31 00:00:00,0.0
CR074974,4025-08-26 12:43:43,2,CR093408,4025-09-16 15:40:05,900.0
CR074974,4025-08-26 12:43:43,2,CR093409,4025-09-16 15:40:09,2400.0
CR075015,4025-08-26 16:07:53,2,CR094242,4025-09-30 00:00:00,2640.0
CR075015,4025-08-26 16:07:53,2,CR094243,4025-09-30 00:00:00,0.0
CR075034,4025-08-27 09:40:43,2,CR096308,4025-11-03 12:49:24,343939.05
CR075034,4025-08-27 09:40:43,2,CR096309,4025-11-03 12:51:59,61312.7
CR075036,4025-08-27 10:07:35,2,CR093168,4025-09-11 09:41:38,7162.0
CR075036,4025-08-27 10:07:35,2,CR093254,4025-09-12 11:13:27,0.0
CR075037,4025-08-27 10:20:51,2,CR093834,4025-09-25 11:36:16,620.0
CR075037,4025-08-27 10:20:51,2,CR100660,4025-12-30 17:53:09,0.0
CR075052,4025-08-27 12:29:12,2,CR098046,4025-11-27 09:43:21,100.0
CR075052,4025-08-27 12:29:12,2,CR098900,4025-12-05 14:51:08,19550.0
CR075058,4025-08-27 13:22:35,2,CR093524,4025-09-17 17:22:04,180600.0
CR075058,4025-08-27 13:22:35,2,CR093745,4025-09-24 09:27:53,8300.0
CR075067,4025-06-27 14:22:05,2,CR092173,4025-08-28 16:39:26,1808.0
CR075067,4025-06-27 14:22:05,2,CR092383,4025-08-31 00:00:00,1617.8
CR075071,4025-08-27 14:54:49,2,CR097244,4025-11-14 16:50:36,3850.0
CR075071,4025-08-27 14:54:49,2,CR097246,4025-11-14 16:57:36,0.0
CR075090,4025-08-27 23:15:02,2,CR098048,4025-11-27 09:43:53,100.0
CR075090,4025-08-27 23:15:02,2,CR098901,4025-12-05 14:52:01,25500.0
CR075107,4025-08-28 11:47:30,2,CR094403,4025-09-30 00:00:00,0.0
CR075107,4025-08-28 11:47:30,2,CR094404,4025-10-02 14:12:47,4000.0
CR075118,4025-08-28 14:32:42,2,CR092729,4025-09-04 13:41:27,37862.7
CR075118,4025-08-28 14:32:42,2,CR094367,4025-09-30 18:14:50,0.0
CR075119,4025-08-28 14:35:21,2,CR092511,4025-09-09 00:00:00,12065.33
CR075119,4025-08-28 14:35:21,2,CR092978,4025-09-09 10:32:50,4826.13
CR075127,4025-08-28 16:13:49,2,CR096465,4025-10-31 00:00:00,0.0
CR075127,4025-08-28 16:13:49,2,CR096466,4025-10-31 00:00:00,3490.0
CR075133,4025-08-28 00:00:00,2,CR092458,4025-08-28 00:00:00,0.0
CR075133,4025-08-28 00:00:00,2,CR092459,4025-08-28 00:00:00,800.0
CR075137,4025-08-29 09:51:43,2,CR093348,4025-09-15 16:56:21,458930.75
CR075137,4025-08-29 09:51:43,2,CR093922,4025-09-26 11:10:15,250.0
CR075146,4025-08-29 11:27:13,2,CR092546,4025-09-03 10:17:28,417629.79
CR075146,4025-08-29 11:27:13,2,CR093187,4025-09-11 12:26:38,200.0
CR075148,4025-08-29 12:04:49,2,CR092751,4025-09-04 16:59:01,1450.0
CR075148,4025-08-29 12:04:49,2,CR092752,4025-09-04 16:59:06,100.0
CR075154,4025-08-29 12:59:33,2,CR093368,4025-09-15 00:00:00,100.0
CR075154,4025-08-29 12:59:33,2,CR093308,4025-09-15 11:21:13,72376.2
CR075175,4025-09-01 10:00:12,2,CR093521,4025-09-17 17:19:21,50.0
CR075175,4025-09-01 10:00:12,2,CR094062,4025-09-29 16:13:11,1520.0
CR075202,4025-08-15 00:00:00,2,CR093691,4025-09-22 15:31:41,280.0
CR075202,4025-08-15 00:00:00,2,CR098851,4025-12-05 11:37:54,0.0
CR075209,4025-09-01 13:09:48,2,CR095767,4025-10-24 15:48:54,250.0
CR075209,4025-09-01 13:09:48,2,CR095768,4025-10-24 15:48:57,35.0
CR075224,4025-09-01 15:08:51,2,CR093197,4025-09-11 13:06:17,1500.0
CR075224,4025-09-01 15:08:51,2,CR093198,4025-09-11 13:06:22,200.0
CR075265,4025-09-01 17:11:28,2,CR093166,4025-09-11 09:40:52,930.0
CR075265,4025-09-01 17:11:28,2,CR093831,4025-09-25 11:14:51,0.0
CR075266,4025-09-01 17:28:55,2,CR092772,4025-09-05 09:27:37,7485.0
CR075266,4025-09-01 17:28:55,2,CR093291,4025-09-12 17:51:33,150.0
CR075269,4025-09-01 17:40:17,2,CR093575,4025-09-18 15:24:55,64636.69
CR075269,4025-09-01 17:40:17,2,CR093576,4025-09-18 15:25:27,44917.37
CR075300,4025-09-02 10:00:31,2,CR093681,4025-09-22 14:51:03,43677.0
CR075300,4025-09-02 10:00:31,2,CR093683,4025-09-22 14:53:27,43677.0
CR075321,4025-09-02 13:00:47,2,CR092905,4025-09-08 11:33:39,6181.5
CR075321,4025-09-02 13:00:47,2,CR092906,4025-09-08 11:36:07,360461.89
CR075323,4025-09-02 13:12:29,2,CR101461,4026-01-13 17:14:57,536462.36
CR075323,4025-09-02 13:12:29,2,CR101931,4026-01-22 18:54:06,31890.94
CR075325,4025-09-02 13:59:05,2,CR093102,4025-09-10 11:03:37,129105.13
CR075325,4025-09-02 13:59:05,2,CR093407,4025-09-16 15:38:21,1443.11
CR075357,4025-09-03 09:18:37,2,CR094426,4025-10-02 14:41:11,500.0
CR075357,4025-09-03 09:18:37,2,CR094427,4025-10-02 14:41:14,750.0
CR075368,4025-09-03 10:53:09,2,CR099758,4025-12-18 17:54:12,0.0
CR075368,4025-09-03 10:53:09,2,CR099759,4025-12-18 17:54:44,50.0
CR075418,4025-09-03 17:11:15,2,CR093004,4025-09-09 11:54:01,31369.85
CR075418,4025-09-03 17:11:15,2,CR093009,4025-09-09 12:02:39,120.0
CR075420,4025-09-03 17:33:20,2,CR093513,4025-09-17 16:07:18,650.0
CR075420,4025-09-03 17:33:20,2,CR093514,4025-09-17 16:10:20,508.0
CR075492,4025-09-04 12:37:12,2,CR094035,4025-09-29 13:01:09,29400.0
CR075492,4025-09-04 12:37:12,2,CR094303,4025-09-30 00:00:00,199.6
CR075498,4025-09-03 19:43:39,2,CR092836,4025-09-03 00:00:00,600.0
CR075498,4025-09-03 19:43:39,2,CR092837,4025-09-05 15:39:40,150.0
CR075505,4025-09-04 16:16:55,2,CR092854,4025-09-04 00:00:00,400.0
CR075505,4025-09-04 16:16:55,2,CR092855,4025-09-04 17:00:02,0.0
CR075555,4025-09-05 13:53:52,2,CR093799,4025-09-24 17:06:10,169945.0
CR075555,4025-09-05 13:53:52,2,CR094361,4025-10-01 17:52:13,35217.55
CR075556,4025-09-05 13:55:40,2,CR094322,4025-10-01 15:03:11,2030.0
CR075556,4025-09-05 13:55:40,2,CR094323,4025-10-01 15:03:22,5000.0
CR075559,4025-09-05 14:19:50,2,CR093544,4025-09-18 09:55:45,57736.0
CR075559,4025-09-05 14:19:50,2,CR093545,4025-09-18 09:56:57,27424.6
CR075563,4025-09-04 23:22:01,2,CR093018,4025-09-04 00:00:00,27300.0
CR075563,4025-09-04 23:22:01,2,CR094642,4025-09-29 11:28:35,2650.0
CR075569,4025-09-05 15:47:24,2,CR098599,4025-11-28 00:00:00,0.0
CR075569,4025-09-05 15:47:24,2,CR098600,4025-12-03 13:27:36,300.0
CR075607,4025-09-08 10:18:05,2,CR093297,4025-09-15 09:22:32,28455.6
CR075607,4025-09-08 10:18:05,2,CR094042,4025-09-29 14:07:56,0.0
CR075638,4025-09-08 15:38:40,2,CR093144,4025-09-09 17:28:04,3900.0
CR075638,4025-09-08 15:38:40,2,CR093147,4025-09-09 17:28:05,11100.0
CR075639,4025-09-08 15:49:44,2,CR093947,4025-09-26 14:14:40,0.0
CR075639,4025-09-08 15:49:44,2,CR093948,4025-09-26 14:14:43,850.0
CR075649,4025-09-08 16:57:22,2,CR093374,4025-09-15 00:00:00,1665.0
CR075649,4025-09-08 16:57:22,2,CR094179,4025-09-30 16:21:25,1671.0
CR075735,4025-09-09 11:31:04,2,CR099147,4025-12-09 14:30:06,0.0
CR075735,4025-09-09 11:31:04,2,CR099853,4025-12-19 16:04:21,0.0
